"STATION","NAME","DATE","DSND","EMSD","EMSN","SNOW","TAVG","TMAX","TMIN"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2001-12","4","1","1.0","2.3","38.3","45.0","31.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-01",,,,,"35.8","42.9","28.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-02",,,,,"35.3","44.7","25.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-03",,,,,"41.2","51.3","31.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-04",,,,,"53.4","63.6","43.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-05",,,,,"58.0","69.0","47.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-06",,,,,"70.6","80.3","60.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-07",,,,,"75.1","85.1","65.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-08",,,,,"74.3","84.6","63.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-09",,,,,"68.3","78.8","57.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-10",,,,,"52.0","59.3","44.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-11",,,,,"40.9","47.2","34.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2002-12",,,,,"31.2","37.2","25.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-01",,,,,"22.1","27.8","16.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-02",,,,,"26.9","33.4","20.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-03",,,,,"41.7","52.4","30.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-04",,,,,"54.1","65.6","42.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-05",,,,,"59.3","68.0","50.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-06",,,,,"65.9","74.9","57.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-07",,,,,"71.8","81.1","62.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-08",,,,,"73.1","82.5","63.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-09",,,,,"63.4","71.9","54.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-10",,,,,"51.7","61.3","42.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-11",,,,,"46.6","55.2","38.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2003-12",,,,,"33.4","40.6","26.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-01",,,,,"22.3","29.4","15.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-02",,,,,"31.9","40.5","23.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-03",,,,,"42.5","51.5","33.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-04",,,,,"51.1","60.3","41.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-05",,,,,"65.0","75.8","54.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-06",,,,,"66.7","75.8","57.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-07",,,,,"71.2","79.5","62.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-08",,,,,"68.8","77.7","59.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-09",,,,,"65.7","75.1","56.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-10",,,,,"54.0","62.9","45.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-11",,,,,"45.7","53.1","38.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2004-12",,,,,"34.4","42.0","26.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-01",,,,,"31.0","38.3","23.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-02",,,,,"33.4","40.9","26.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-03",,,,,"35.7","43.4","27.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-04",,,,,"53.5","64.3","42.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-05",,,,,"57.3","67.7","47.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-06",,,,,"72.5","83.0","62.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-07",,,,,"76.3","86.7","65.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-08",,,,,"74.3","83.4","65.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-09",,,,,"68.2","78.7","57.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-10",,,,,"54.5","62.5","46.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-11",,,,,"44.9","54.4","35.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2005-12",,,,,"28.7","34.2","23.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-01",,,,,"38.9","46.8","31.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-02",,,,,"31.7","39.0","24.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-03",,,,,"39.9","48.3","31.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-04",,,,,"54.1","65.0","43.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-05",,,,,"59.2","69.1","49.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-06",,,,,"67.0","76.3","57.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-07",,,,,"74.1","82.6","65.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-08",,,,,"73.5","82.5","64.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-09",,,,,"61.6","68.9","54.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-10",,,,,"51.4","59.9","42.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-11",,,,,"45.9","53.5","38.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2006-12",,,,,"39.5","47.9","31.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-01",,,,,"32.9","39.9","25.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-02",,,,,"21.8","28.6","14.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-03",,,,,"44.4","53.9","34.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-04",,,,,"48.3","56.5","40.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-05",,,,,"64.7","76.7","52.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-06",,,,,"69.9","80.4","59.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-07",,,,,"70.9","80.8","61.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-08",,,,,"74.3","82.7","65.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-09",,,,,"67.6","78.0","57.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-10",,,,,"60.0","69.5","50.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-11",,,,,"42.2","49.9","34.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2007-12",,,,,"35.0","41.7","28.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-01",,,,,"30.9","38.3","23.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-02",,,,,"30.1","38.1","22.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-03",,,,,"38.5","47.1","29.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-04",,,,,"54.2","65.1","43.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-05",,,,,"57.5","67.6","47.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-06",,,,,"70.1","79.7","60.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-07",,,,,"72.7","81.9","63.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-08",,,,,"70.2","80.2","60.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-09",,,,,"66.7","76.6","56.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-10",,,,,"51.7","61.2","42.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-11",,,,,"40.7","47.6","33.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2008-12",,,,,"33.2","41.8","24.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-01",,,,,"22.5","29.3","15.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-02",,,,,"31.5","39.7","23.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-03",,,,,"42.5","53.3","31.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-04",,,,,"52.3","62.6","41.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-05",,,,,"61.5","71.2","51.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-06",,,,,"68.1","77.3","59.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-07",,,,,"69.4","78.1","60.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-08",,,,,"72.0","80.7","63.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-09",,,,,"64.7","73.1","56.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-10",,,,,"51.2","59.3","43.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-11",,,,,"47.7","55.3","40.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2009-12",,,,,"31.3","38.0","24.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-01",,,,,"26.5","32.0","20.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-02",,,,,"26.9","32.2","21.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-03",,,,,"44.5","53.8","35.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-04",,,,,"56.3","68.0","44.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-05",,,,,"64.2","74.2","54.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-06",,,,,"71.4","79.7","63.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-07",,,,,"75.6","85.5","65.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-08",,,,,"74.7","84.7","64.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-09",,,,,"66.6","76.8","56.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-10",,,,,"54.5","63.9","45.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-11",,,,,"43.6","52.6","34.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2010-12",,,,,"26.2","31.1","21.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-01",,,,,"24.9","30.8","18.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-02",,,,,"32.7","41.1","24.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-03",,,,,"39.6","48.7","30.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-04",,,,,"53.7","63.6","43.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-05",,,,,"63.4","72.5","54.2"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-06",,,,,"70.7","80.0","61.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-07",,,,,"77.5","87.7","67.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-08",,,,,"72.6","81.7","63.4"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-09",,,,,"65.7","73.3","58.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-10",,,,,"53.2","60.8","45.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-11",,,,,"47.9","57.0","38.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2011-12",,,,,"38.4","44.9","31.9"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-01",,,,,"33.8","41.7","25.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-02",,,,,"35.8","43.2","28.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-03",,,,,"51.8","62.1","41.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-04",,,,,"50.6","61.5","39.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-05",,,,,"68.0","78.5","57.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-06",,,,,"71.1","82.3","60.0"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-07",,,,,"77.3","87.0","67.6"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-08",,,,,"72.6","82.6","62.5"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-09",,,,,"64.9","74.5","55.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-10",,,,,"54.5","63.2","45.8"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-11",,,,,"40.8","48.8","32.7"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2012-12",,,,,"39.2","45.4","33.1"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2013-01",,,,,"32.9","39.5","26.3"
"USW00014762","PITTSBURGH ALLEGHENY CO AIRPORT, PA US","2013-02",,,,,"29.1","35.6","22.6"
